turno,operador_id,maquina_id,producto_id,cantidad_producida,unidades_defectuosas,eficiencia_porcentual
2,2,2,15,102,1,77.69400490631843
2,4,9,5,122,1,96.45753491315948
1,12,7,14,78,3,84.89564755986659
2,7,5,7,100,2,86.73778477548788
3,15,6,3,105,3,81.09098803336782
3,7,4,15,106,2,85.81577350347064
2,17,1,8,88,3,80.32442490164317
2,16,4,8,114,1,79.8493657435858
1,19,9,3,112,3,81.36543136677207
2,9,1,9,105,4,80.06574727576081
1,14,10,14,96,3,90.80621287344584
1,17,3,8,94,2,84.73344172493073
3,5,5,1,106,2,90.7694150336416
3,2,7,8,93,1,87.80238889087127
3,20,9,12,113,1,98.85147372032608
3,16,6,11,102,2,82.51876646631698
2,14,3,15,105,4,81.83683968070385
3,14,7,4,90,3,87.95043249451994
2,1,4,6,113,1,87.8927337977778
3,3,3,14,98,0,83.24101325065483
2,7,7,13,99,6,87.973138382059
1,15,7,10,99,2,79.02532212694703
2,19,4,9,108,1,87.11975300316024
2,20,7,5,92,1,81.28800374254942
3,2,2,7,124,1,83.30305190355223
2,19,1,13,115,0,79.81688999770388
1,9,2,15,112,2,81.667727605169
1,19,4,1,113,1,80.61441641721515
3,5,8,9,102,3,87.56240090111358
1,18,3,14,113,1,84.97
2,16,10,6,108,2,77.28581474635085
1,4,6,11,98,0,88.66911054380006
3,12,6,4,111,2,89.6907570970854
2,7,9,6,101,2,83.76030818452547
3,14,9,5,101,2,79.04843564451451
2,12,4,3,98,0,80.2939975696345
1,3,9,7,116,5,88.17500778749755
3,5,6,3,87,2,81.80875986951855
3,17,2,13,87,1,84.11686380866728
2,10,10,14,107,1,76.62628611208692
3,10,6,15,91,1,87.32210452779552
2,11,2,13,105,1,90.06520947953405
2,17,8,2,95,2,80.27426726489611
2,5,4,14,100,3,82.07991231475033
2,13,5,4,93,2,77.64335738837667
1,10,8,7,80,1,83.3504425617921
2,9,8,5,122,1,85.44897055911412
3,17,6,14,86,1,85.84015600773377
1,1,4,9,105,0,90.53916192281542
3,4,1,10,84,1,90.8744209655068
1,4,7,15,81,1,87.46278698765487
2,18,8,7,85,3,77.1284242154217
1,9,9,12,100,3,87.39890544233208
1,18,2,14,103,4,78.23748509917083
3,14,1,9,103,2,84.47162991905661
3,15,4,14,111,1,86.44395008205791
2,6,5,9,84,1,84.97
1,10,10,12,87,2,92.6953808920088
1,15,1,2,102,2,83.57424641422776
1,4,5,15,100,1,85.70787457731709
2,18,6,1,92,2,91.87104097956986
2,18,3,11,118,1,80.87841868882548
2,17,7,4,123,2,83.63564765411367
2,12,6,4,117,4,90.6696795809678
2,7,4,13,85,2,87.5241545219977
3,16,3,2,106,3,85.27708821513868
1,11,5,3,77,1,77.21620801194301
1,14,3,3,99,2,83.6731861679036
1,3,10,5,83,4,78.9642321125876
1,19,9,1,105,2,89.1403876925319
1,18,9,9,93,1,85.2052056122114
1,10,6,8,129,6,76.23682265486963
1,6,6,8,102,1,75.8756298349249
1,13,4,3,98,2,81.45893150247267
3,10,4,2,100,0,78.19141839200609
1,18,2,1,94,4,82.11300261278058
3,20,10,12,90,1,87.61136811090513
2,16,4,6,115,1,80.34300122969915
1,6,8,13,97,4,88.64132950786058
2,13,10,10,83,0,82.35104603793079
2,4,2,1,102,2,86.5849542722416
2,14,9,14,94,5,77.0127088110264
3,1,1,11,79,4,89.75557537288988
2,20,2,5,96,1,91.547134595746
2,5,2,9,117,3,83.32241726975438
2,8,6,11,101,0,82.11911783698463
1,12,7,9,101,2,85.23571786495108
1,2,3,13,106,1,83.73831296886641
3,12,9,12,90,3,82.54367867487474
3,5,5,15,99,3,96.73754189530378
1,5,5,4,107,1,89.98761235197503
3,13,4,7,97,3,86.90377301653982
1,9,9,14,83,4,86.28734868321008
2,10,8,11,101,3,76.73742110923043
2,1,4,7,123,1,83.11214817582359
3,3,4,4,111,1,82.40376861747774
1,18,2,5,88,4,90.46225389997318
1,12,9,11,94,2,79.96931977674689
3,3,3,9,97,1,87.24485202118308
1,9,4,7,92,1,80.96315851369258
2,2,7,7,105,2,86.3897754529921
3,3,10,10,117,4,81.85707608829921
3,14,8,7,90,3,86.06595146947234
1,4,8,15,94,2,85.75034742871287
3,19,4,9,103,3,87.2476686587847
1,13,7,5,95,5,90.31776866518952
1,7,10,6,98,2,88.44934279938838
1,12,1,3,106,3,89.53406963276845
1,3,6,1,106,3,92.39259320348968
1,9,6,11,104,3,84.31177736382843
3,2,6,12,100,3,84.97
2,9,2,2,78,5,79.34906021485236
2,12,8,8,96,2,82.22923411278418
3,12,5,13,100,1,74.78745147269952
3,15,5,1,101,0,89.87236884211765
2,2,2,10,117,0,84.97
2,18,4,7,127,4,92.16502203322332
2,13,9,5,112,1,86.04381331020693
2,14,9,13,104,2,80.89880261741015
2,5,6,6,115,3,77.13670881547368
1,10,9,8,122,2,74.32553495397943
3,12,4,4,92,1,78.54547586864773
1,10,1,6,114,2,87.41202795094243
2,11,2,14,123,4,88.18859893683658
2,2,1,11,91,2,85.68571471156237
2,5,8,3,94,1,84.97
1,7,9,7,96,4,78.41542219484725
1,6,10,2,97,1,79.9184505086148
2,3,6,12,111,3,81.10658582070077
1,13,2,8,112,4,86.94030521019818
1,3,6,13,79,1,78.82262100943603
2,6,9,7,98,3,87.98624855954279
1,11,3,12,109,4,78.86940600259443
3,17,9,12,113,0,90.45398206721995
3,10,2,8,104,5,80.04363666347419
3,12,5,2,114,0,80.27825893048444
3,17,2,3,78,1,88.53007155642209
2,4,7,12,100,1,85.05414421254505
2,2,10,4,90,2,85.33108971088397
2,11,9,12,107,2,88.20070300797215
3,7,7,9,98,2,85.07832207440508
3,2,5,12,94,0,90.52200520023608
1,18,4,12,102,3,82.18478483002806
1,4,4,5,107,7,84.95161756548394
3,8,10,6,78,2,88.70973802471477
3,20,8,1,114,0,91.62552776556583
3,14,10,4,110,2,80.03127481092544
3,12,10,14,98,0,83.1301387698671
1,18,10,4,96,1,84.82992991543352
3,11,10,10,103,5,85.04477542110786
1,8,10,8,108,3,86.45001426725246
3,2,1,8,97,3,89.88302163332311
3,15,5,10,107,2,86.83951513761602
3,9,2,6,100,2,82.9972523882352
1,19,9,8,83,1,88.52979336517514
1,20,7,9,93,1,96.86288400850924
2,8,10,5,112,5,82.91031884105931
3,19,8,1,102,3,81.93251773821686
2,5,6,1,100,2,84.97
2,11,9,2,100,2,91.68803247063492
1,15,6,2,73,1,79.71632873831852
1,8,7,5,90,2,82.46417253832341
2,19,7,7,93,3,88.14202215283726
3,8,9,7,100,4,79.69638382128886
1,19,8,15,93,0,88.0265763250984
3,18,1,4,104,2,84.94945767203366
3,10,4,13,100,5,72.88064448931655
2,7,7,4,123,2,90.57210808485884
2,9,8,14,99,2,89.98082000902501
2,1,7,14,100,1,84.97
2,19,3,11,111,7,81.2576458481639
1,5,4,15,99,2,83.08078565131503
1,19,7,10,104,3,88.9281202347389
2,1,8,3,79,1,87.6552929053748
1,15,7,11,99,3,86.36092303975929
2,16,6,2,87,1,89.8706436249261
3,7,9,3,100,1,79.46081118310082
3,12,9,8,102,1,79.68945394017824
3,8,7,15,100,4,84.97
2,5,8,1,114,1,82.06818991657241
3,10,6,4,101,4,83.67478015363633
1,5,1,7,81,2,83.47024220553976
3,17,1,5,110,2,82.64979795186075
3,5,6,2,110,1,84.78781443048935
3,15,2,1,88,2,83.66379083323791
1,13,8,6,116,7,88.2267185691109
2,1,1,13,103,1,94.20162577607046
1,11,2,13,105,1,83.98773776224672
2,1,8,5,98,2,90.39676051726909
2,11,6,3,94,4,85.16742820902469
3,18,10,11,90,1,82.7290755632225
2,18,2,11,95,1,79.30960376030794
1,16,2,15,109,2,82.3381046295797
1,13,7,11,89,1,71.00814082151192
2,7,5,9,109,0,87.6417366521507
3,1,5,3,116,2,86.32019900646957
3,16,8,2,108,3,84.56478471921538
1,1,7,5,85,4,79.58227582997255
3,17,9,9,112,2,85.20362926203552
2,6,4,8,108,1,85.995741005894
2,2,10,6,113,0,84.82669660917237
1,17,4,3,92,0,81.10184764661793
2,6,2,6,101,2,85.13365748769571
1,14,3,5,84,2,78.12519205295199
2,18,1,1,118,2,87.92526274494043
1,6,1,5,83,3,87.19901104630442
3,10,7,14,110,1,93.61379545244633
2,18,5,7,95,3,79.44369763176176
2,9,3,9,105,1,82.67997012592275
1,8,7,12,98,1,84.08154632178666
1,10,2,15,131,3,79.9911118294349
2,17,3,1,101,4,79.95148277490142
1,6,1,3,126,4,83.27963408240964
2,14,8,8,92,5,78.12303059570424
3,6,2,6,94,2,89.3824845598277
1,7,7,13,98,3,83.58481530443444
2,12,9,5,111,0,86.6617270198944
3,3,6,13,96,2,86.26748840161598
3,14,2,10,102,3,86.19017414727915
2,19,2,2,87,2,87.78536183919178
1,16,9,3,105,0,82.45842092288798
2,7,10,12,95,2,95.75948841192825
3,8,8,2,105,2,84.46848426775264
2,18,9,1,87,0,80.87348832752964
1,13,4,7,104,4,78.36572032479803
3,9,4,14,105,2,77.50081671092072
2,10,2,3,101,4,102.0248287904867
1,9,10,7,101,2,85.89201782428388
3,15,1,12,114,0,81.4757866328393
1,20,10,7,103,2,80.5553125731193
3,2,4,8,93,2,88.27245447159817
2,13,10,1,110,1,80.89127179269418
1,2,10,5,109,1,87.07067992986124
3,19,8,10,103,2,88.27061464913598
1,2,2,9,101,2,86.23638636402434
1,3,8,12,108,1,75.38597460533298
2,6,1,11,89,5,91.77838721930986
1,3,1,7,102,1,87.74641209629378
3,10,4,1,106,1,95.21188672763154
3,6,7,8,96,1,87.9085578580335
3,16,9,3,94,3,81.16059808981299
3,17,5,13,100,2,83.17068617636649
2,19,2,4,96,4,84.29709520839447
1,3,7,4,97,3,83.51461424904375
2,18,2,15,88,4,81.80398965189225
1,7,9,10,99,2,86.30500171710828
1,9,9,14,97,3,82.04051333769875
1,20,3,12,86,0,92.62148112832304
2,12,8,8,110,2,77.63534274033964
1,5,4,1,92,3,84.18175747029633
2,3,3,8,115,3,80.3477546467717
3,11,1,9,103,2,83.80298883668462
3,4,5,9,89,2,89.00265115113596
1,5,4,5,90,3,87.3724558787202
2,1,1,4,97,5,93.06506832702313
3,18,10,4,116,3,78.50617098254506
2,12,8,9,109,1,77.09472002998699
2,13,8,15,106,0,79.82607568772833
1,9,8,8,117,0,78.09828711651376
3,2,3,10,86,1,87.21428734828027
1,5,6,15,99,1,89.0159104204053
1,13,7,10,97,1,91.87744284386156
3,16,9,12,95,2,77.01583335451858
3,16,5,7,99,3,81.52247544750416
2,3,9,12,106,0,78.02792765142684
3,4,6,3,116,4,79.81431224562593
2,11,10,4,112,3,87.60959301177724
2,14,10,15,79,1,74.79285983337863
2,3,10,9,100,1,79.25700027153222
3,16,4,14,112,0,84.71844046502677
1,15,1,13,106,2,75.62577698019325
2,10,1,8,84,2,90.67810110053672
1,9,10,12,96,0,81.53225328881159
1,11,5,12,97,1,94.35302852345848
3,16,3,1,99,0,85.59237111378225
1,10,5,3,104,0,82.96801926910737
1,17,5,14,101,2,78.97478773801754
3,19,1,12,99,0,79.08373678221622
2,2,8,10,118,2,78.4860806882914
1,2,5,2,109,1,86.88174722769013
3,6,5,2,86,4,90.9968143194366
1,19,9,13,106,2,87.54253486299855
1,8,8,13,102,2,77.4404033247095
2,3,1,8,101,0,85.08652762606384
1,14,3,6,84,4,84.1739082912683
3,16,7,12,110,1,83.32422120842521
1,1,1,12,108,0,74.70630103008973
2,3,1,12,118,2,72.25330547450763
2,18,5,13,98,0,81.7123775436879
3,9,9,6,105,0,80.98085067969248
2,6,6,4,120,3,90.45494223102008
1,1,10,1,97,2,88.53918696439
2,10,2,11,95,3,86.56058181754518
3,6,9,7,92,2,81.31084730211697
2,12,6,8,93,3,91.65679867155326
2,4,5,2,93,2,94.10665286862456
2,13,5,2,93,3,88.26824614993754
3,17,3,1,91,4,82.34094463044725
2,8,6,4,117,2,84.97
2,20,4,6,119,3,97.691605976613
1,3,10,14,108,2,86.3335311618538
3,12,2,5,88,1,91.33259957855952
2,7,3,4,94,4,83.50449005109375
3,12,9,14,97,2,84.97
2,2,9,4,105,3,80.76836825812786
2,14,6,10,113,1,72.36300177182237
2,5,10,15,88,2,81.95711763543694
1,9,10,7,92,4,94.24136304986013
1,11,9,7,87,3,86.2071369100335
1,5,4,2,109,3,82.84112148281406
3,3,5,13,101,2,84.97
3,17,10,7,119,2,87.80306548188686
1,2,6,2,85,2,87.62822293799456
3,1,9,4,108,3,87.51394987485578
2,7,5,15,111,1,82.04831439505494
2,14,8,1,104,1,82.91802880278811
2,5,1,5,116,3,84.84213478249656
1,19,5,1,93,2,77.94340478546259
3,11,10,4,95,0,90.75785113648588
1,2,1,13,94,4,79.00014204172057
3,8,10,9,97,1,95.23784743113752
2,9,6,13,118,3,86.27118019045695
1,3,7,12,113,1,87.26420709554402
3,2,5,8,105,3,78.0661838371088
3,7,1,6,110,0,86.05116030737716
2,5,6,15,87,1,89.81389451212105
1,5,10,8,90,1,86.42267109395738
1,20,5,5,105,2,85.59666205458187
1,13,6,7,114,1,83.66933375447893
2,20,10,8,96,2,86.8697312092722
1,6,7,7,76,3,83.0490832300981
2,20,7,14,100,2,86.51714187500093
2,18,2,4,108,0,92.63828588239366
2,2,3,5,101,1,91.01027799480484
3,6,6,13,99,2,85.89615195377523
1,9,3,14,98,3,79.26201693879806
1,3,2,10,99,1,83.91776960887488
2,1,4,6,93,2,87.23854963176487
2,1,5,14,119,3,87.63377513243704
1,19,10,14,84,1,90.64319814459738
2,5,9,12,112,2,79.00491753493372
1,13,3,11,81,2,90.21938096511288
3,19,3,6,105,2,88.45318631272677
2,12,6,13,99,2,91.49323810826428
1,16,5,9,111,5,78.70995555673464
2,19,6,10,101,2,101.01646500420232
1,3,7,14,96,3,80.08876282541398
1,12,3,14,111,4,81.81622493546311
2,5,5,2,84,0,81.50998863315542
3,2,8,6,125,0,88.10193870631508
1,7,4,13,79,5,86.32168460493233
1,13,10,3,91,2,83.74818275012808
1,15,2,14,85,2,92.55301865068132
3,3,4,2,100,4,88.97703700740959
3,20,2,6,88,4,82.52517295588297
2,5,3,4,80,2,79.72402314593259
3,8,4,5,98,3,90.55780908029448
2,1,4,5,103,2,80.27792091666154
2,8,10,3,99,2,88.20977976297597
3,18,9,12,100,2,73.10895947353997
2,20,10,4,91,2,84.81243984868406
3,16,6,3,98,2,84.97
2,18,9,7,82,2,87.45861935705497
3,20,4,15,97,3,93.32820481981656
3,12,9,1,90,2,82.4803593727802
2,13,9,15,95,2,86.3094441047625
1,13,6,6,97,1,84.1285399459796
2,10,5,4,107,4,85.24873190758866
3,7,3,1,110,1,80.39601022947139
1,14,5,1,98,1,85.19509250205016
2,16,3,5,110,3,83.71187471631325
2,15,5,14,104,3,82.5444546425593
2,12,5,5,94,0,82.23739947823884
1,9,2,10,108,2,84.97
3,8,9,7,97,1,89.79508035077814
2,18,7,13,106,3,85.985401570668
2,18,6,12,104,1,83.82923165411665
2,13,5,4,112,1,87.33163144767612
2,18,4,14,108,2,87.04493403618463
2,15,8,9,94,0,84.12142040939256
3,4,2,4,92,2,79.12704858016141
3,17,8,7,106,4,72.91702693904304
2,5,1,5,90,0,93.73235513360136
1,16,10,15,109,2,84.2593365437201
3,9,1,5,106,2,80.66452493924086
1,10,3,6,101,1,81.00314279947922
3,18,5,8,98,2,89.56220247674133
2,17,6,15,83,1,95.2585792818791
3,18,4,5,104,0,90.00755844865832
2,7,7,15,109,1,80.82311179557891
3,4,7,3,99,3,93.4221488156154
2,5,2,6,102,1,94.1436354052403
2,16,2,14,107,2,75.08822370527365
2,3,2,12,102,2,93.331284968964
2,18,2,14,114,4,80.46612317283783
1,14,9,2,80,4,86.43128720839347
2,15,5,12,117,3,94.0474886699932
1,17,8,12,93,3,80.53243887441296
1,1,5,8,107,1,88.94113495176256
2,17,5,8,96,1,89.68417852537851
1,11,1,15,98,1,86.9833000768604
3,17,6,3,99,1,79.21455023678966
2,14,4,12,90,1,85.94762606243074
1,20,3,8,99,2,80.9559201767051
2,19,6,9,103,2,88.60097798225915
2,7,2,5,103,2,91.74045679976037
2,13,8,5,92,1,92.46581501896154
1,18,1,6,109,5,91.08990857791883
3,14,9,7,85,1,75.84258036788808
3,1,8,3,101,1,78.47520125925
1,7,1,5,107,2,77.83916055309717
2,8,10,1,98,2,83.63447190458653
1,18,9,11,99,5,89.50163910612437
1,9,2,10,103,0,84.48629635365553
1,1,3,5,113,5,82.16793044717906
2,17,2,4,106,0,76.40180999788817
1,19,8,1,106,1,91.18022607147095
2,6,2,7,114,5,88.37691604508639
1,3,10,15,106,0,87.15788145924928
3,5,2,1,88,3,81.84513581293255
1,2,1,13,115,1,86.99399579618235
1,20,7,8,88,1,82.09741997046373
3,4,2,14,95,1,84.70645993948598
2,10,10,10,88,0,89.15484113825958
2,10,5,12,96,1,79.03780211716284
1,11,5,2,107,3,85.64727634148797
3,16,3,10,90,2,91.6402609160859
2,17,3,13,104,5,94.78111927903318
1,16,3,12,101,1,79.04372319712982
3,7,6,5,90,2,85.86562626432031
2,16,4,13,112,2,82.00731452415926
2,3,3,6,109,3,92.08906941251702
3,16,2,9,101,4,79.40319774603664
3,8,3,15,105,4,88.44227129029969
3,12,4,14,100,1,74.84501428103205
3,3,6,7,95,1,87.83175997820713
1,17,4,6,108,0,89.53846726570485
3,18,8,5,122,1,82.01618810290245
2,11,3,6,98,2,74.07042564364166
2,4,3,15,86,3,90.21362797219228
1,16,3,14,109,0,75.37116169302523
2,17,8,11,91,3,75.4515002374751
2,9,4,4,107,0,87.24221275142169
3,6,1,1,88,3,89.24153594091209
2,20,2,15,115,2,85.69354105391317
1,2,10,12,88,5,75.70902538935223
3,9,2,9,81,2,75.78716285402334
3,6,3,11,95,3,84.43660128457111
1,3,6,5,90,4,92.48761049272656
3,20,8,8,97,3,91.8521387002707
3,6,1,7,96,2,85.39593163330574
1,7,9,8,115,2,82.98266081832655
3,1,1,1,99,1,75.25973685744903
1,1,10,9,123,2,82.90136738256588
1,5,2,1,95,2,80.68286093972539
2,6,3,3,91,2,91.11400436365597
2,13,7,8,108,2,85.09950049981575
3,2,9,12,95,1,82.33175791673172
3,15,3,11,94,4,83.66133473742177
1,15,8,1,111,2,84.4733823114011
3,13,9,14,119,0,87.12903615773669
1,14,10,1,115,1,92.56000401908636
1,7,7,6,117,4,80.02063086383184
3,14,4,5,93,3,75.96266616790187
1,10,4,11,106,2,79.369276107015
2,17,4,6,105,1,83.69326011003805
3,14,6,3,87,0,82.54787880055999
2,8,4,10,93,1,79.20907955735522
3,4,5,12,88,1,98.3172569749286
1,16,9,10,103,2,90.55458751277872
3,13,7,6,96,0,81.03369257440971
2,20,8,2,101,1,84.90273953851357
1,18,5,8,97,1,89.11226670058213
3,14,5,15,97,0,87.86021237401718
3,18,7,12,80,3,86.0805513376901
3,5,8,6,108,2,80.58573793623175
2,9,9,13,91,1,88.4256615561415
2,3,2,13,108,0,88.04033541936296
3,8,3,4,84,4,85.17786586725751
1,20,2,4,105,2,82.6199204544272
1,10,10,14,99,4,85.09677407679253
2,19,7,11,86,1,84.92203718458278
1,3,2,7,104,2,72.96558166869366
2,11,2,14,94,2,79.97898020600931
3,11,2,3,114,1,82.04074404156768
2,17,4,11,100,2,82.14388018248376
2,16,1,3,75,4,78.40556553617147
3,7,2,6,90,2,77.12515227053288
1,4,3,9,93,3,84.96822205488034
2,19,7,1,109,0,89.66710894316026
2,12,10,5,93,2,81.04232329388337
3,15,1,1,105,2,88.64695199704506
1,11,6,1,92,4,83.65197585755436
2,5,3,3,102,3,90.43092600427286
3,5,3,3,98,2,86.57335197373432
2,15,4,4,96,1,83.03282356668787
3,18,4,3,112,0,97.15548102493136
1,11,7,6,106,2,82.8131338499902
1,12,3,12,88,4,85.70017241606071
1,2,8,15,97,2,89.03303746138647
1,20,8,4,88,0,80.77566979696584
2,15,7,8,102,4,78.7121430034968
2,20,2,1,105,2,86.51510834316223
1,4,5,8,85,2,86.72571794231558
1,18,6,11,108,1,82.04210020398024
1,6,10,1,96,3,86.91016092994019
2,19,4,11,125,1,88.07740689158632
1,11,10,1,87,1,80.36598844987371
1,2,5,7,106,2,89.82483777400573
1,8,9,1,101,3,79.93337128943244
3,11,7,9,116,3,88.84980559521598
1,5,2,14,79,1,93.40293201603372
3,18,1,15,90,1,86.78208452222415
3,18,2,8,95,3,82.10240304304695
1,14,3,13,112,1,90.77750352510708
3,10,2,15,85,0,85.23082052909834
1,3,3,1,97,3,85.8681157048157
2,9,10,2,100,1,90.70357699227569
2,3,9,2,92,0,96.17111300483542
2,11,4,2,82,3,88.99174929098719
2,12,9,6,89,2,87.42348541126057
3,12,3,4,111,0,81.5230870726573
1,3,1,8,130,5,85.73747412761114
1,7,5,1,111,3,89.79933211613587
1,14,10,15,101,1,85.80805335193165
2,11,10,10,99,2,93.58054481580432
2,7,2,14,101,2,94.92449278698932
1,10,4,4,98,0,92.97402992802998
2,11,2,10,103,2,89.20320092064911
1,15,2,11,103,3,81.12869819477437
1,19,3,5,97,1,81.73874210208065
1,16,5,9,111,3,84.3837945087897
1,20,4,5,94,1,79.66572354030562
1,12,2,13,93,2,84.78296411541413
1,18,10,11,102,3,82.46096677470172
1,13,2,3,108,2,87.31252053584022
2,5,6,11,97,2,83.33589033192521
1,4,7,4,102,3,88.53031195345906
1,14,10,10,98,2,79.68707649973271
2,8,6,7,101,4,77.94208326831622
2,9,7,1,103,3,83.58609043021355
2,19,1,11,91,3,89.54016495713759
1,3,6,6,91,1,87.20915460827489
3,5,3,8,89,3,85.30998517662911
3,18,1,1,99,1,89.83097727230226
2,1,8,8,100,2,88.22833691848531
3,8,4,7,106,1,92.9709883465522
2,19,10,1,104,1,83.73356188166866
1,17,8,9,94,2,84.97
3,17,10,11,126,2,90.08445630120173
1,11,4,3,98,0,82.60897562628037
3,2,4,2,97,2,87.80588448162821
1,6,10,7,109,5,90.72604782643468
3,14,4,11,91,2,87.29684425494273
1,3,6,3,93,0,78.47687547897672
1,12,9,1,105,2,89.30973931327128
3,4,5,10,92,4,89.19599565876932
1,12,10,13,99,1,76.9024173526436
1,13,8,3,101,1,86.35032236314522
1,2,8,6,111,5,88.48705881017733
3,2,4,3,105,0,90.31056816350288
3,15,10,5,87,2,83.89885296663769
1,17,9,9,93,3,86.24858988740094
1,7,9,7,105,1,75.59074492620068
3,14,5,2,101,1,90.10708976679076
3,12,6,1,100,4,81.58604682941595
1,17,5,7,112,3,87.89437783274741
1,14,3,4,102,1,79.4394725274924
1,6,8,11,109,1,87.71599796811729
2,19,9,7,99,3,86.00631871703018
3,6,4,6,116,3,84.08920760213667
2,18,9,7,98,2,70.40494568610742
3,5,9,4,100,0,80.08047825407482
3,6,7,3,96,2,86.30169690370693
3,2,8,12,109,1,79.14218202497588
3,8,3,5,82,3,84.24774416891871
3,15,5,3,115,0,81.74898112852918
3,15,3,14,95,3,90.40700476742836
3,11,7,3,87,3,76.44097805054959
2,1,6,4,96,4,82.50860158307322
1,18,3,8,110,1,84.0506618978032
1,12,9,2,98,5,91.21384376636928
2,12,1,4,86,3,87.56527260564506
2,11,10,11,96,2,84.97
2,8,3,3,102,2,83.04827073114501
2,7,10,7,99,1,84.62493128258446
3,2,7,2,113,5,84.48177442689473
1,11,3,1,85,1,85.78452056610668
3,10,3,10,81,0,89.11615311490834
1,3,2,1,98,0,87.93284520877417
1,20,9,6,85,4,84.97
2,10,4,3,75,1,89.90547867692649
3,18,10,7,92,1,85.51585993264008
2,14,6,8,104,3,81.31812345630387
3,18,2,5,99,1,87.91170222603742
1,8,9,5,111,2,76.27257581194058
2,10,7,12,84,0,81.50287872714068
2,13,10,2,91,0,85.85393685117825
1,8,5,8,98,2,90.81419911254294
1,4,7,10,134,1,83.94698508021847
1,4,4,13,86,1,86.7149477365023
2,5,10,1,99,2,82.39172403227818
3,1,7,10,86,3,95.70424688194652
2,17,2,9,105,3,89.86562560093007
3,2,7,1,98,1,86.21477456344337
2,8,4,1,107,2,88.9589850924446
2,7,4,1,108,4,82.70699760984354
1,15,1,7,98,3,83.10932656689232
3,5,3,4,104,1,89.96934904150224
2,2,5,12,101,3,88.70052818911101
2,7,5,7,98,2,87.94713764680155
1,8,2,5,94,0,78.79946719132624
1,7,4,12,87,0,88.44496118576895
3,7,1,14,115,5,84.97
2,14,9,7,81,3,88.95135669153574
3,18,1,10,98,0,89.86853497809581
2,6,6,14,98,1,86.82710509154099
3,4,7,7,88,2,92.68988845178367
1,10,3,4,90,0,91.48454511696124
2,18,1,2,89,4,85.92525786851012
3,12,7,8,98,3,79.80319181485173
1,16,3,2,89,0,86.64661886183642
1,7,10,9,105,1,84.72263964449776
3,6,6,5,111,5,90.57012469891237
2,5,6,9,103,0,81.55647760816738
2,3,4,15,91,1,78.13974972603627
1,12,6,9,97,0,75.22089179424344
2,15,10,14,99,5,91.42842034624452
2,10,4,8,91,2,91.76880286046593
2,20,8,8,102,0,95.24754138611276
1,19,9,4,99,1,95.4848992978105
3,16,2,14,117,2,93.2958206214179
2,11,7,4,99,3,89.1161277458992
1,8,9,14,90,3,82.9436433711734
1,3,9,2,93,2,81.95071339452561
3,7,5,4,103,1,85.21672735658048
2,7,1,4,93,2,90.20925521310176
2,14,6,6,116,1,80.06911776379025
3,2,8,3,99,1,79.69412379233518
3,10,1,2,101,2,87.87743660205383
1,19,2,15,93,4,79.99721675020719
1,9,1,8,110,2,76.94687153720426
3,16,5,2,121,3,84.34817579803772
2,19,2,8,108,3,88.97123015066327
1,18,10,7,89,2,81.33523620339449
1,9,10,3,98,1,78.93003307616658
2,16,4,6,94,4,78.89952592223324
1,13,1,6,108,0,85.5378528995721
2,10,7,10,112,4,84.3882398240868
2,20,8,14,102,0,82.1488884625606
2,14,5,5,118,2,83.19019280232366
3,12,2,13,99,1,86.82483030620278
3,19,8,8,88,2,85.1957766331387
3,7,1,15,99,1,81.831940711277
2,15,7,11,107,1,90.73550704371826
2,16,1,12,86,0,91.50305148509626
3,8,6,5,110,3,80.62111509445174
1,10,6,7,96,2,78.79297054680883
2,4,5,6,107,7,84.63739146260333
1,19,2,11,96,1,87.31467685760941
1,19,2,15,83,2,85.04960069354526
2,15,9,7,100,1,96.02579764930609
2,14,5,13,82,4,85.98996416352396
1,1,5,9,92,1,86.04006303622805
1,16,7,3,117,0,87.84575556257164
3,10,6,10,97,4,85.98163564774154
3,19,2,7,102,2,85.9028000390931
2,3,1,13,101,2,77.78159410340064
3,5,5,10,94,3,83.23704961544297
3,9,4,3,99,3,83.82231201988638
3,18,3,13,111,2,87.78494079904073
3,11,2,2,107,1,91.72232151443713
1,16,10,12,99,3,86.23837734367585
2,2,2,7,100,6,82.24736421930466
3,12,4,4,109,3,77.71713232784327
1,6,2,1,95,0,93.83164556636902
1,11,4,6,88,2,83.09141861052723
1,8,3,11,87,3,89.57672735317936
3,12,9,6,93,2,86.749660612487
3,2,7,6,116,2,91.05310103432797
2,9,3,2,112,3,76.88782278288781
3,15,8,1,109,2,79.41555775099589
3,2,9,3,94,4,80.89357886438444
1,1,7,12,96,1,95.88835510689552
2,10,6,14,109,3,79.94310924103387
3,2,4,2,85,4,82.46303900759669
3,12,5,6,89,1,83.09023612641217
1,8,8,13,99,0,89.6278884786329
1,5,3,12,76,2,96.46935088998455
3,1,2,6,102,1,89.81177761233684
2,15,3,13,93,3,84.6076845008851
2,6,7,5,101,1,76.75837152316991
1,12,8,10,84,1,89.0472731723514
1,8,1,10,107,2,86.78291767116514
3,13,7,5,112,1,86.54977976469924
1,19,9,9,99,2,86.28722950365753
3,1,3,14,101,3,87.27215881279659
2,11,3,5,100,4,93.39434286174078
2,20,8,13,86,2,76.78214589044057
3,1,4,10,91,1,88.35704463101025
1,8,8,6,114,0,87.00311783176599
